latitude,longitude,elevation_m,temperature_C,humidity_percent,rainfall_mm_day,windspeed_mps,soil_type,soil_pH,soil_moisture_percent,organic_carbon_percent,nitrogen_mgkg,phosphorus_mgkg,potassium_mgkg,bulk_density_gcm3,drainage,ndvi,canopy_cover_percent,burn_severity,fire_frequency_5yr,deforestation_percent,native_species_suitability,carbon_sequestration_tCO2_ha,recommended_reforestation_method,recommended_species
-4.306347,-67.050974,286.7,30.28,71.1,8.56,0.24,Spodosol,6.51,45.4,6.48,2165,2,196,1.38,Poor,0.883,97.8,0.306,2,11.3,100.0,243.4,Agroforestry,Rubber Tree
-0.693095,-61.431239,174.7,25.14,90.4,14.53,6.09,Entisol,5.74,63.0,2.19,877,27,74,1.4,Poor,0.634,60.0,0.274,4,37.2,100.0,160.2,Natural Regeneration,Brazil Nut
2.305837,-72.100528,258.8,33.23,73.8,43.56,4.98,Inceptisol,4.2,62.6,3.19,392,29,97,1.53,Moderate,0.676,56.3,0.31,2,24.5,100.0,183.5,Agroforestry,Rubber Tree
-1.896218,-71.175764,298.4,30.22,78.0,3.63,4.86,Ultisol,5.72,42.3,6.1,1108,38,69,1.41,Moderate,0.938,98.4,0.064,1,15.2,100.0,250.0,Natural Regeneration,Brazil Nut
1.636527,-69.779411,173.6,24.85,91.4,28.84,7.0,Oxisol,6.25,67.7,4.98,505,25,240,1.02,Moderate,0.838,89.7,0.259,0,36.3,100.0,233.9,Natural Regeneration,Brazil Nut
-3.930435,-55.406634,279.1,26.7,90.1,12.27,4.72,Ultisol,6.24,44.9,1.8,355,37,117,1.44,Poor,0.478,48.2,0.213,0,13.0,100.0,128.6,Agroforestry,Rubber Tree
2.483156,-61.667423,179.3,32.27,76.3,9.89,5.73,Ultisol,5.12,41.1,6.88,1999,2,194,1.32,Moderate,0.95,94.8,0.018,1,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
1.011387,-73.746389,147.5,31.61,78.3,23.8,5.17,Ultisol,5.29,55.6,2.92,798,18,189,1.32,Moderate,0.669,72.9,0.28,2,31.3,100.0,189.6,Natural Regeneration,Brazil Nut
2.530675,-57.835603,193.6,29.5,77.3,23.34,0.56,Ultisol,6.06,49.8,4.57,466,40,150,1.22,Moderate,0.721,78.0,0.151,0,53.9,100.0,194.1,Natural Regeneration,Brazil Nut
0.412938,-63.831436,243.0,23.88,88.2,27.25,0.9,Oxisol,6.45,64.1,4.77,594,13,249,0.99,Good,0.819,80.5,0.165,1,0.0,100.0,211.8,Natural Regeneration,Brazil Nut
-2.092769,-61.739543,259.9,32.44,77.9,10.52,2.71,Oxisol,6.22,43.4,4.41,2415,39,227,1.53,Moderate,0.668,59.9,0.242,2,24.6,100.0,207.8,Natural Regeneration,Brazil Nut
2.505449,-68.86121,137.7,26.0,86.3,25.28,5.41,Ultisol,5.67,71.9,4.48,564,38,135,0.9,Poor,0.79,66.9,0.071,1,20.9,100.0,226.6,Natural Regeneration,Brazil Nut
-2.795466,-60.757227,208.5,32.03,70.9,28.33,0.21,Oxisol,6.03,50.1,2.46,668,40,135,1.21,Good,0.529,49.9,0.347,4,41.2,100.0,141.5,Direct Seeding,Açaí Palm
-2.34262,-50.500322,320.3,30.42,74.4,7.29,6.18,Oxisol,5.83,53.8,6.76,1510,30,225,1.05,Moderate,0.95,100.0,0.1,2,11.1,100.0,250.0,Natural Regeneration,Brazil Nut
0.606467,-72.237327,342.2,25.43,97.2,15.9,1.62,Inceptisol,5.62,65.2,3.93,1557,15,246,1.04,Moderate,0.724,68.5,0.25,1,19.4,100.0,182.0,Natural Regeneration,Brazil Nut
1.12253,-67.185982,95.0,24.76,94.2,23.62,4.48,Oxisol,6.58,66.2,1.84,1379,39,193,1.28,Good,0.587,55.9,0.31,2,19.3,100.0,122.1,Agroforestry,Rubber Tree
2.435228,-68.168058,83.6,23.7,97.5,7.09,1.61,Histosol,5.81,59.9,6.1,2137,36,60,0.98,Good,0.94,86.4,0.101,1,10.0,100.0,250.0,Natural Regeneration,Brazil Nut
-3.361581,-68.034817,243.3,25.15,95.6,21.07,1.41,Oxisol,5.07,70.5,1.88,349,12,109,0.93,Moderate,0.626,51.3,0.202,2,13.4,100.0,151.5,Natural Regeneration,Brazil Nut
1.383984,-64.911047,156.8,24.05,94.7,11.8,2.67,Ultisol,6.73,64.9,6.18,959,19,184,1.31,Moderate,0.95,92.6,0.0,1,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
0.908368,-54.365365,28.0,30.02,85.0,15.83,7.37,Ultisol,6.66,57.1,4.36,2500,11,114,1.33,Moderate,0.772,66.3,0.071,1,24.4,100.0,195.1,Natural Regeneration,Brazil Nut
-4.489644,-52.091391,134.5,29.78,74.6,16.89,1.9,Ultisol,6.19,52.2,1.26,331,10,244,0.97,Good,0.442,31.5,0.538,6,45.9,88.2,109.8,Direct Seeding,Açaí Palm
-1.902215,-69.146838,286.2,29.62,75.5,9.87,0.39,Spodosol,4.09,56.1,1.74,705,10,146,1.01,Moderate,0.496,45.3,0.446,2,57.1,98.2,128.1,Direct Seeding,Açaí Palm
-2.737876,-60.969201,283.2,30.34,73.4,14.61,7.06,Oxisol,6.04,50.0,6.66,278,30,209,0.99,Moderate,0.95,79.3,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-2.564077,-58.714425,183.2,32.59,75.6,6.29,3.51,Oxisol,4.08,47.7,1.77,1857,13,137,1.51,Good,0.492,50.7,0.401,4,29.8,93.2,115.2,Agroforestry,Rubber Tree
2.863575,-61.476141,176.0,33.88,72.8,15.88,4.97,Oxisol,4.21,44.9,4.52,1076,40,243,1.5,Good,0.867,87.5,0.186,1,15.2,100.0,223.8,Natural Regeneration,Brazil Nut
0.142219,-63.582167,211.2,24.99,90.1,25.6,7.09,Oxisol,4.99,64.9,2.88,753,17,175,1.11,Poor,0.664,67.9,0.329,2,64.6,100.0,172.0,Assisted Natural Regeneration,Andiroba
0.741409,-69.392588,92.4,29.64,79.7,15.82,6.05,Spodosol,4.89,54.4,5.78,906,12,26,1.29,Poor,0.823,84.7,0.161,1,47.5,100.0,233.1,Natural Regeneration,Brazil Nut
2.812941,-62.282735,193.6,23.02,100.0,6.99,6.37,Oxisol,5.58,68.5,5.77,1590,3,61,1.41,Good,0.95,100.0,0.0,0,23.2,100.0,250.0,Natural Regeneration,Brazil Nut
-1.982386,-64.370844,23.6,23.56,92.6,10.36,3.84,Oxisol,4.68,62.1,5.78,2307,19,93,1.58,Poor,0.95,96.4,0.075,2,9.9,100.0,250.0,Natural Regeneration,Brazil Nut
1.414721,-54.906479,176.9,30.51,80.2,17.0,5.5,Inceptisol,4.56,57.8,2.25,1530,4,232,0.97,Poor,0.586,50.9,0.283,4,36.0,100.0,151.9,Agroforestry,Rubber Tree
-1.523752,-55.673495,130.9,28.33,80.8,34.79,7.71,Oxisol,5.87,68.6,5.27,2175,33,71,1.44,Good,0.95,87.5,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
1.956269,-70.784032,242.7,31.86,80.8,5.74,7.12,Entisol,5.24,45.7,1.55,409,40,111,1.03,Poor,0.416,43.2,0.577,4,84.8,88.0,100.8,Assisted Natural Regeneration,Andiroba
-3.55474,-71.875543,230.7,27.53,89.3,18.75,4.9,Oxisol,4.15,64.1,1.46,869,33,32,1.58,Moderate,0.487,49.0,0.224,0,33.3,99.9,112.1,Agroforestry,Rubber Tree
2.581489,-52.204305,145.7,23.66,88.9,14.13,0.68,Oxisol,5.24,51.3,3.45,1586,8,105,1.39,Poor,0.613,61.2,0.276,2,35.8,100.0,168.5,Natural Regeneration,Brazil Nut
-3.249826,-61.147799,22.4,33.34,70.4,11.94,7.84,Ultisol,6.12,38.2,4.58,1357,36,168,1.38,Moderate,0.781,65.6,0.29,4,16.7,100.0,225.2,Natural Regeneration,Brazil Nut
-2.390236,-53.412778,103.3,23.08,86.9,12.41,1.8,Ultisol,4.19,54.2,2.88,1027,15,123,1.06,Good,0.617,47.7,0.269,2,40.2,100.0,172.8,Natural Regeneration,Brazil Nut
1.049538,-72.604373,229.0,24.46,98.4,4.24,2.89,Oxisol,6.56,59.1,2.83,2485,2,64,1.2,Good,0.618,66.9,0.234,2,12.0,100.0,167.3,Natural Regeneration,Brazil Nut
-1.849959,-61.363625,43.9,25.6,100.0,13.44,1.12,Inceptisol,5.33,56.4,1.45,2347,39,237,0.95,Moderate,0.417,49.2,0.481,4,29.8,96.9,117.5,Agroforestry,Rubber Tree
-0.134309,-61.053764,55.5,34.94,56.8,26.9,1.33,Oxisol,5.43,40.7,2.18,2179,8,223,0.9,Poor,0.351,38.7,0.512,4,38.5,95.3,95.8,Agroforestry,Rubber Tree
-1.443412,-53.343151,233.5,27.42,79.3,9.99,6.37,Oxisol,4.84,49.3,4.66,1482,35,21,1.08,Good,0.734,73.8,0.194,1,24.6,100.0,216.3,Natural Regeneration,Brazil Nut
0.938959,-71.65736,269.4,28.52,84.5,39.35,1.03,Ultisol,5.81,62.4,5.09,326,2,246,1.52,Moderate,0.854,78.7,0.129,2,3.6,100.0,237.4,Natural Regeneration,Brazil Nut
-3.17335,-68.229306,126.1,32.01,74.9,2.52,1.52,Spodosol,4.06,51.0,6.45,1596,15,198,1.17,Good,0.927,84.5,0.166,1,36.9,100.0,250.0,Natural Regeneration,Brazil Nut
-4.532336,-64.24308,181.6,30.27,77.3,6.99,1.37,Oxisol,6.07,53.1,3.25,2492,29,100,1.17,Good,0.526,51.7,0.342,2,39.6,100.0,132.6,Agroforestry,Rubber Tree
-2.600565,-53.219805,332.1,32.94,64.0,35.14,2.96,Entisol,4.28,51.2,2.42,1060,22,31,0.98,Poor,0.481,47.0,0.382,4,27.1,97.0,138.6,Agroforestry,Rubber Tree
-1.205531,-51.4668,332.0,28.32,85.8,11.37,5.56,Inceptisol,5.24,58.8,5.32,2094,28,37,1.03,Moderate,0.885,82.1,0.153,0,17.6,100.0,250.0,Natural Regeneration,Brazil Nut
-3.65584,-50.174609,121.5,34.64,72.8,33.71,5.15,Oxisol,4.41,58.2,5.04,916,28,25,1.41,Good,0.918,94.0,0.0,0,6.3,100.0,250.0,Natural Regeneration,Brazil Nut
-2.161622,-50.979356,287.3,32.36,88.3,15.41,5.8,Oxisol,4.47,50.8,2.65,746,9,225,1.23,Moderate,0.455,37.1,0.332,3,42.7,100.0,129.8,Direct Seeding,Açaí Palm
-1.800136,-73.857398,216.0,27.22,93.5,20.09,5.81,Spodosol,5.3,70.0,5.61,1470,14,230,0.95,Good,0.95,93.8,0.056,0,21.5,100.0,250.0,Natural Regeneration,Brazil Nut
-4.540865,-72.855,341.9,26.96,81.1,12.43,0.02,Oxisol,4.18,56.7,2.21,1776,38,132,1.24,Good,0.557,49.1,0.305,3,47.3,100.0,146.4,Direct Seeding,Açaí Palm
-0.333542,-70.457436,177.6,34.08,69.7,18.05,5.48,Oxisol,4.42,46.5,3.09,2332,38,191,1.53,Poor,0.571,61.4,0.226,1,0.0,100.0,139.3,Agroforestry,Rubber Tree
2.074747,-65.62731,275.7,30.9,80.7,21.21,5.48,Inceptisol,5.52,67.0,2.47,1411,40,240,1.19,Moderate,0.681,81.3,0.217,0,31.8,100.0,167.2,Natural Regeneration,Brazil Nut
-3.786057,-54.081967,273.5,30.08,76.4,28.01,0.5,Ultisol,5.95,53.6,4.9,1416,25,26,1.01,Poor,0.759,71.7,0.21,3,10.4,100.0,216.2,Natural Regeneration,Brazil Nut
-0.217536,-52.576251,184.2,31.85,79.3,20.24,3.42,Oxisol,5.01,51.3,3.95,1553,14,50,1.05,Poor,0.763,72.1,0.308,2,13.5,100.0,211.3,Agroforestry,Rubber Tree
0.317914,-69.515974,282.6,29.29,85.3,17.5,0.63,Oxisol,6.42,62.3,5.4,841,21,25,1.38,Moderate,0.902,100.0,0.042,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-1.645323,-59.12806,106.1,24.07,100.0,33.73,1.53,Inceptisol,4.45,70.5,1.65,833,15,141,1.2,Moderate,0.617,58.9,0.246,2,35.0,100.0,126.9,Natural Regeneration,Brazil Nut
0.608781,-51.983312,60.3,26.15,93.6,5.9,3.92,Oxisol,5.57,60.8,2.54,769,5,119,1.28,Moderate,0.644,58.8,0.374,2,32.7,100.0,187.4,Agroforestry,Rubber Tree
-1.714148,-62.870438,160.3,29.25,83.3,2.76,0.1,Oxisol,4.25,39.6,3.91,693,16,130,1.44,Good,0.618,56.3,0.16,1,0.0,100.0,163.9,Natural Regeneration,Brazil Nut
-0.962902,-71.514954,331.4,22.24,96.2,6.87,0.76,Spodosol,4.47,61.8,1.34,1775,26,73,1.33,Moderate,0.424,37.4,0.462,2,44.9,100.0,107.7,Direct Seeding,Açaí Palm
-4.941176,-63.012472,185.2,27.69,79.3,30.4,0.68,Ultisol,6.54,60.0,5.39,1914,2,108,1.25,Moderate,0.897,98.4,0.001,2,35.5,100.0,241.3,Natural Regeneration,Brazil Nut
0.533761,-64.980922,229.6,31.83,76.5,8.46,1.0,Oxisol,6.78,53.9,2.69,1450,6,61,1.5,Moderate,0.595,56.2,0.212,1,38.8,100.0,158.9,Agroforestry,Rubber Tree
0.290741,-60.136208,226.0,24.14,92.6,1.6,0.4,Inceptisol,6.79,50.7,4.62,1063,15,104,1.55,Good,0.814,82.9,0.084,0,40.2,100.0,241.5,Natural Regeneration,Brazil Nut
-4.692793,-63.472192,63.7,22.84,96.4,8.71,4.9,Ultisol,6.24,64.7,6.41,910,38,163,1.29,Good,0.93,96.4,0.032,0,5.2,100.0,250.0,Natural Regeneration,Brazil Nut
-2.053999,-73.583698,148.8,32.87,78.4,18.71,1.43,Oxisol,4.56,53.8,2.52,1024,16,24,1.52,Poor,0.497,41.7,0.39,4,40.6,100.0,131.0,Direct Seeding,Açaí Palm
2.832255,-50.144054,253.3,30.02,86.8,16.15,6.9,Entisol,4.8,60.9,5.48,2155,8,166,0.97,Poor,0.95,89.9,0.125,1,20.6,100.0,250.0,Natural Regeneration,Brazil Nut
-1.634107,-60.955034,340.8,24.3,88.1,3.73,7.08,Oxisol,4.25,53.5,4.8,1581,13,110,1.1,Moderate,0.685,66.0,0.274,2,19.8,100.0,192.2,Natural Regeneration,Brazil Nut
-0.984437,-62.632862,75.4,32.48,72.7,13.6,5.53,Histosol,4.15,47.9,2.08,1723,4,198,1.3,Moderate,0.458,34.6,0.604,5,65.8,97.2,120.7,Assisted Natural Regeneration,Andiroba
2.279441,-51.089183,155.4,30.56,76.4,20.18,0.52,Oxisol,6.05,53.3,5.4,2215,21,182,1.48,Good,0.907,94.0,0.05,1,27.5,100.0,236.8,Natural Regeneration,Brazil Nut
0.738095,-70.259351,51.4,26.34,90.7,10.27,7.13,Ultisol,5.51,58.1,1.37,1484,12,154,0.93,Moderate,0.47,54.1,0.364,2,18.6,95.9,126.2,Agroforestry,Rubber Tree
-0.343439,-69.458298,100.0,26.89,76.4,5.44,3.35,Histosol,5.85,38.2,4.11,602,21,87,1.51,Moderate,0.645,43.7,0.239,2,19.2,100.0,187.8,Natural Regeneration,Brazil Nut
1.382437,-54.607646,144.3,24.03,87.6,7.14,1.45,Oxisol,5.62,55.0,1.71,831,31,113,1.05,Moderate,0.429,41.1,0.454,4,25.0,93.4,103.0,Agroforestry,Rubber Tree
1.91493,-67.740054,198.4,32.86,72.3,8.43,6.23,Ultisol,4.03,42.6,5.12,1567,40,175,1.53,Moderate,0.685,65.4,0.136,0,7.6,100.0,217.5,Natural Regeneration,Brazil Nut
-1.344895,-54.818549,96.1,28.62,87.4,5.53,2.77,Inceptisol,4.9,54.6,2.82,506,23,75,1.2,Moderate,0.642,80.8,0.211,3,15.3,100.0,164.7,Natural Regeneration,Brazil Nut
-1.199133,-67.483196,95.1,29.24,82.3,18.53,4.05,Ultisol,5.94,65.6,5.84,1905,32,208,1.11,Poor,0.903,89.5,0.095,2,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-1.911593,-73.203497,276.7,33.49,74.6,20.11,5.94,Oxisol,6.41,58.8,3.94,2125,32,116,1.38,Good,0.768,86.8,0.21,3,0.0,100.0,199.6,Natural Regeneration,Brazil Nut
2.733649,-61.591647,337.7,22.21,100.0,21.8,0.81,Oxisol,4.43,70.9,1.48,2019,38,227,1.43,Good,0.565,49.5,0.235,4,14.9,100.0,135.3,Agroforestry,Rubber Tree
0.57733,-69.279526,126.8,22.87,100.0,19.83,1.36,Ultisol,4.33,60.0,4.59,2366,8,83,1.01,Poor,0.831,87.5,0.2,1,35.0,100.0,241.2,Natural Regeneration,Brazil Nut
-4.334215,-55.811689,247.0,24.1,100.0,24.35,7.75,Ultisol,6.68,65.5,1.08,1595,26,70,1.36,Moderate,0.472,43.0,0.417,3,32.1,99.7,113.6,Agroforestry,Rubber Tree
1.903677,-58.611209,105.2,22.39,95.2,12.62,5.71,Oxisol,6.71,59.8,2.76,249,35,174,1.36,Moderate,0.631,64.7,0.265,1,19.5,100.0,157.1,Natural Regeneration,Brazil Nut
-1.15552,-51.833536,326.2,30.56,83.0,6.09,1.85,Oxisol,6.1,56.8,2.61,1746,13,141,0.98,Good,0.617,61.9,0.249,0,59.5,100.0,168.6,Natural Regeneration,Brazil Nut
-4.449969,-55.208279,242.1,30.24,81.9,15.21,4.59,Oxisol,4.17,57.7,6.88,1998,32,225,1.01,Moderate,0.95,93.9,0.08,0,25.1,100.0,250.0,Natural Regeneration,Brazil Nut
-0.602262,-69.661377,284.9,24.74,100.0,8.53,1.5,Oxisol,5.76,70.3,2.46,979,39,72,0.98,Moderate,0.584,68.8,0.392,3,10.4,100.0,166.0,Agroforestry,Rubber Tree
-1.662686,-54.796202,36.3,23.94,91.2,19.67,6.92,Inceptisol,4.36,65.1,5.06,347,16,229,1.09,Moderate,0.897,99.2,0.226,3,13.0,100.0,250.0,Natural Regeneration,Brazil Nut
2.021995,-58.598311,217.5,23.89,94.7,9.84,3.59,Oxisol,6.37,64.2,2.54,910,3,206,1.48,Good,0.657,57.1,0.226,2,26.3,100.0,158.3,Natural Regeneration,Brazil Nut
-3.368043,-57.945161,194.1,34.39,63.9,23.99,6.45,Oxisol,4.85,49.7,1.48,768,33,229,1.44,Moderate,0.385,42.8,0.407,3,55.9,100.0,87.2,Direct Seeding,Açaí Palm
1.611717,-54.025691,116.7,31.02,72.6,4.89,7.78,Entisol,5.33,46.7,1.38,1387,36,233,1.17,Moderate,0.402,52.6,0.51,4,38.6,98.5,123.9,Agroforestry,Rubber Tree
-0.53849,-60.228222,106.6,29.61,82.9,14.65,7.85,Entisol,4.52,47.4,6.56,1998,26,187,1.44,Moderate,0.95,91.6,0.0,0,12.9,100.0,250.0,Natural Regeneration,Brazil Nut
-4.563118,-62.815916,211.4,26.19,90.5,17.61,1.1,Inceptisol,6.03,59.2,1.58,1973,23,87,0.95,Moderate,0.46,43.7,0.466,5,37.5,89.3,131.4,Agroforestry,Rubber Tree
2.774762,-58.720615,253.1,27.63,88.6,7.01,7.56,Inceptisol,5.41,60.1,5.99,1593,14,39,1.54,Moderate,0.95,100.0,0.0,1,6.2,100.0,250.0,Natural Regeneration,Brazil Nut
-0.899078,-66.849022,30.9,23.16,99.7,19.63,2.16,Spodosol,5.98,75.3,4.26,867,13,127,1.2,Good,0.85,81.9,0.0,0,16.7,100.0,239.1,Natural Regeneration,Brazil Nut
-2.672985,-69.617669,207.2,34.98,66.4,11.7,2.88,Inceptisol,4.9,42.6,3.59,1017,12,227,1.56,Moderate,0.554,54.9,0.381,3,32.7,100.0,150.4,Agroforestry,Rubber Tree
-1.244745,-59.201892,76.3,31.82,74.2,3.8,0.5,Oxisol,5.06,51.0,6.98,2046,23,242,0.97,Moderate,0.95,85.3,0.0,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
1.862862,-68.387639,66.3,30.08,74.9,13.76,5.16,Oxisol,6.51,47.8,6.35,2256,35,207,1.32,Moderate,0.95,100.0,0.126,1,18.5,100.0,250.0,Natural Regeneration,Brazil Nut
-2.560775,-72.082037,225.6,29.64,77.4,5.65,5.15,Oxisol,4.71,46.8,2.43,1329,24,91,1.48,Moderate,0.488,51.5,0.457,4,40.1,91.7,115.3,Direct Seeding,Açaí Palm
-3.458589,-73.9867,122.6,28.56,83.3,23.93,6.22,Oxisol,6.53,48.5,4.59,747,4,159,1.52,Moderate,0.8,81.3,0.168,1,20.3,100.0,212.3,Natural Regeneration,Brazil Nut
-3.96743,-59.400334,165.5,25.35,92.6,8.67,7.57,Oxisol,4.21,65.4,1.95,2054,17,39,1.07,Moderate,0.569,58.9,0.345,3,43.7,100.0,152.0,Direct Seeding,Açaí Palm
-2.617125,-65.308429,138.8,24.94,96.2,11.01,3.43,Inceptisol,4.44,63.8,4.59,1960,4,189,0.99,Good,0.887,82.5,0.184,3,42.1,100.0,243.7,Natural Regeneration,Brazil Nut
1.240385,-55.944537,234.0,29.14,85.2,8.27,3.26,Ultisol,5.86,51.0,1.76,1861,19,34,1.4,Poor,0.483,60.4,0.311,3,17.8,100.0,120.2,Agroforestry,Rubber Tree
-1.226989,-64.995766,175.1,22.91,100.0,8.37,5.11,Inceptisol,6.78,72.2,4.76,498,6,249,0.99,Poor,0.907,91.4,0.159,1,33.4,100.0,236.1,Natural Regeneration,Brazil Nut
-3.180147,-62.335917,337.9,22.97,92.7,9.76,5.34,Oxisol,6.61,59.0,6.84,1251,29,239,1.07,Moderate,0.95,81.7,0.026,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-3.67052,-64.229961,136.3,29.29,80.6,7.7,3.56,Oxisol,5.42,58.5,4.49,1816,35,70,1.6,Good,0.771,74.5,0.18,1,27.3,100.0,205.5,Natural Regeneration,Brazil Nut
-2.338164,-58.386205,264.3,33.96,65.7,2.18,7.35,Ultisol,5.48,33.4,1.75,1815,37,164,1.32,Good,0.307,18.9,0.503,4,59.2,90.8,77.7,Seedling Plantation,Mahogany
2.519395,-65.45266,104.9,33.89,76.7,28.92,0.42,Ultisol,5.61,63.6,5.8,951,19,99,1.53,Moderate,0.88,85.8,0.044,1,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
-2.255786,-50.869576,187.9,22.14,97.1,12.08,6.05,Entisol,6.22,67.9,2.99,2034,29,138,1.36,Good,0.696,78.1,0.231,2,1.2,100.0,183.6,Natural Regeneration,Brazil Nut
2.904993,-51.532472,202.3,23.4,100.0,39.18,1.66,Histosol,5.54,75.3,1.56,772,4,91,1.29,Moderate,0.654,70.0,0.372,3,33.7,100.0,165.8,Agroforestry,Rubber Tree
-1.118156,-53.64733,128.6,29.58,88.3,5.97,3.96,Oxisol,4.33,53.4,4.93,1914,13,95,1.33,Good,0.808,77.0,0.155,1,21.4,100.0,237.1,Natural Regeneration,Brazil Nut
-3.566689,-51.912794,175.7,33.03,74.5,16.8,6.81,Ultisol,6.35,47.5,5.98,346,36,232,1.58,Moderate,0.895,85.1,0.116,1,20.7,100.0,241.8,Natural Regeneration,Brazil Nut
2.129121,-63.220647,112.2,34.41,70.4,12.71,2.64,Oxisol,6.48,52.9,3.9,2034,16,82,1.58,Good,0.7,69.3,0.242,1,42.0,100.0,190.8,Natural Regeneration,Brazil Nut
-1.317157,-61.12567,22.0,33.19,72.2,11.82,7.2,Oxisol,6.57,44.7,6.59,2035,31,177,1.58,Good,0.889,83.4,0.002,0,0.0,100.0,250.0,Natural Regeneration,Brazil Nut
0.677371,-56.189778,91.2,30.81,76.4,18.54,3.61,Inceptisol,5.18,41.8,5.09,604,35,43,1.06,Moderate,0.71,71.8,0.282,3,25.6,100.0,198.8,Natural Regeneration,Brazil Nut
2.869693,-57.292498,251.0,24.61,91.3,2.96,5.62,Histosol,4.62,61.9,4.75,405,17,197,0.94,Moderate,0.918,99.0,0.0,0,32.4,100.0,241.9,Natural Regeneration,Brazil Nut
-4.598597,-52.623714,274.4,22.94,96.9,18.66,5.78,Ultisol,4.33,67.1,3.12,1446,36,211,1.39,Good,0.717,69.0,0.278,1,29.1,100.0,189.6,Natural Regeneration,Brazil Nut
-4.226444,-56.808055,112.5,22.62,100.0,8.58,2.09,Oxisol,5.47,62.3,2.87,2005,27,183,1.24,Good,0.673,65.0,0.316,5,14.6,100.0,176.2,Agroforestry,Rubber Tree
0.763654,-50.050767,154.7,29.96,74.9,16.44,7.21,Oxisol,4.78,49.9,2.7,2139,5,188,1.53,Moderate,0.509,62.1,0.376,2,34.9,100.0,129.6,Agroforestry,Rubber Tree
-2.7454,-65.635861,32.3,22.47,99.8,5.67,1.0,Inceptisol,5.2,74.3,6.75,1821,4,244,1.28,Moderate,0.95,100.0,0.171,3,8.6,100.0,250.0,Natural Regeneration,Brazil Nut
-3.525589,-54.008054,98.2,31.61,79.5,4.83,4.72,Spodosol,4.28,48.3,4.9,1016,30,63,1.18,Good,0.771,82.1,0.236,1,24.3,100.0,220.3,Natural Regeneration,Brazil Nut
-4.685105,-57.256764,277.1,31.26,75.4,15.79,7.43,Entisol,4.56,49.8,4.56,2112,36,142,1.12,Good,0.786,75.9,0.159,1,17.9,100.0,206.0,Natural Regeneration,Brazil Nut
-4.825226,-57.406725,220.0,23.03,99.5,30.93,0.25,Ultisol,5.23,70.5,2.92,1010,26,198,0.98,Moderate,0.785,72.1,0.318,2,23.7,100.0,200.3,Agroforestry,Rubber Tree
1.195885,-66.179946,87.9,33.79,63.0,27.91,4.25,Ultisol,4.5,45.6,3.12,2184,19,223,1.06,Poor,0.583,62.1,0.411,3,43.3,100.0,169.9,Direct Seeding,Açaí Palm
-3.924533,-55.145557,105.0,28.79,89.7,17.41,1.97,Entisol,4.63,58.9,2.67,2425,17,72,1.23,Moderate,0.574,59.1,0.264,2,17.4,100.0,134.1,Agroforestry,Rubber Tree
-1.258235,-52.390975,289.5,33.76,76.3,26.45,1.54,Spodosol,4.06,57.9,1.94,1684,27,109,1.07,Moderate,0.518,45.1,0.296,3,48.3,100.0,126.7,Direct Seeding,Açaí Palm
-0.152825,-68.754837,89.0,33.72,70.2,16.49,1.87,Spodosol,4.2,46.4,6.52,989,10,23,1.54,Good,0.931,90.7,0.031,1,1.9,100.0,250.0,Natural Regeneration,Brazil Nut
-1.573186,-58.988076,130.3,24.56,89.2,26.04,7.22,Ultisol,4.33,54.8,4.49,1417,20,230,1.54,Good,0.746,82.3,0.235,0,36.6,100.0,225.9,Natural Regeneration,Brazil Nut
-4.783147,-64.588764,239.2,26.95,91.6,11.45,3.4,Oxisol,5.84,52.7,5.4,1700,10,62,1.29,Good,0.874,92.8,0.135,1,32.4,100.0,242.4,Natural Regeneration,Brazil Nut
1.268012,-50.250845,205.2,23.75,89.9,27.48,1.89,Oxisol,4.42,67.9,3.85,257,16,128,1.02,Moderate,0.727,65.1,0.337,2,38.4,100.0,201.9,Agroforestry,Rubber Tree
-4.915894,-62.508012,172.1,32.07,69.8,9.59,7.42,Oxisol,6.47,39.8,1.34,1222,38,121,1.13,Poor,0.35,37.5,0.48,5,50.6,89.5,97.3,Direct Seeding,Açaí Palm
1.095119,-68.520316,316.9,28.55,83.3,2.58,2.57,Oxisol,6.2,53.2,3.82,729,3,46,1.45,Moderate,0.678,73.8,0.264,3,14.2,100.0,188.1,Natural Regeneration,Brazil Nut
2.146436,-64.835417,92.5,34.07,77.4,30.94,5.79,Oxisol,6.29,65.0,1.25,1647,32,85,1.37,Good,0.602,56.4,0.438,3,27.2,99.0,138.8,Agroforestry,Rubber Tree
-1.537281,-58.307879,264.7,24.71,96.4,9.5,4.3,Entisol,4.99,64.4,6.68,893,18,152,1.42,Good,0.95,92.2,0.042,1,5.4,100.0,250.0,Natural Regeneration,Brazil Nut
-0.71566,-72.173855,72.5,30.95,74.4,23.79,5.43,Inceptisol,4.16,54.8,3.06,2136,12,226,1.09,Poor,0.586,56.0,0.45,3,39.3,99.6,171.0,Agroforestry,Rubber Tree
